fold,best_epoch,accuracy,precision,recall,f1,val_loss,training_time,inference_time,model_size_mb,trainable_parameters
1,4,0.6650731565985804,0.6238765928906774,0.7187451707618606,0.6679592129829096,0.6026834332280688,23.88176090014167,0.4029831001535058,1.5083723068237305,394754
2,4,0.6547903541168802,0.605369621184259,0.7613320999074931,0.6744519565662774,0.6174796874876376,24.42326739989221,0.3868257999420166,1.5083723068237305,394754
3,4,0.6662803332126042,0.6229529335912315,0.7416334049739024,0.6771322447263298,0.6060735889607005,24.346713399980217,0.37659300002269447,1.5083723068237305,394754
