fold,best_epoch,accuracy,precision,recall,f1,val_loss,training_time,inference_time,model_size_mb,trainable_parameters
1,8,0.6581920903954802,0.6011080332409973,0.8048215113583681,0.6882061446977206,0.6117809690811016,32.034692199900746,0.5277542001567781,1.5083723068237305,394754
2,10,0.6646390035484104,0.6243464271350047,0.7180080172679618,0.6679096450340624,0.6029216845830282,32.25863950001076,0.4231914998963475,1.5083723068237305,394754
3,10,0.6746106483158276,0.6420741989881956,0.7014123426466073,0.670432868672047,0.5971905688444773,32.54910989990458,0.45461540017277,1.5083723068237305,394754
